timestamp;maquina;tipo_maquina;modo_operacion;temperatura [ºC;vibracion [mm/s];presion [bar];rpm_motor [rpm];horas_funcionamiento [h];dias_desde_mantenimiento [días
19/01/2025 11:00;MCH_05;valvula;continuo;77.73;1.24;23.44;1324.7;348;87
19/01/2025 12:00;MCH_05;valvula;continuo;77.45;0.98;27.06;1411.64;349;88
19/01/2025 13:00;MCH_05;valvula;continuo;75.77;1.57;28.8;1435.13;350;89
19/01/2025 14:00;MCH_05;valvula;continuo;72.17;1.77;24.47;1528.13;351;90
19/01/2025 15:00;MCH_05;valvula;continuo;78.43;2.2;26.49;1393.98;352;1
19/01/2025 16:00;MCH_05;valvula;continuo;75.16;1.49;29.67;1502.25;353;2
19/01/2025 17:00;MCH_05;valvula;continuo;73.94;1.47;29.87;1323.38;354;3
19/01/2025 18:00;MCH_05;valvula;continuo;74.3;1.67;25.87;1095.9;355;4
19/01/2025 19:00;MCH_05;valvula;continuo;79.34;1.49;25.48;1542.04;356;5
19/01/2025 20:00;MCH_05;valvula;continuo;74.38;1.19;28.74;1455.16;357;6
19/01/2025 21:00;MCH_05;valvula;continuo;73.16;1.27;25.95;1523.56;358;7
19/01/2025 22:00;MCH_05;valvula;continuo;71.25;1.26;28.2;1595.89;359;8
19/01/2025 23:00;MCH_05;valvula;continuo;75.4;1.68;28.2;1540.64;360;9
